PDR_Env,Burst_1_over_r,Action_N,Action_G,Success_Rate_URLLC,Expected_Latency,Coding_Rate
0.85,5,127,2,1.0,41.71905288461539,0.2125984251968504
0.85,5,128,0,1.0,23.98254807692308,0.2109375
0.85,5,128,1,1.0,32.84251730769231,0.2109375
0.85,5,128,2,1.0,41.72333653846154,0.2109375
0.85,10,40,0,0.85142,23.29555444027444,0.675
0.85,10,40,1,0.90398,32.16320944813278,0.675
0.85,10,40,2,0.93584,41.13298973690441,0.675
0.85,10,41,0,0.86803,23.349167522568788,0.6585365853658537
0.85,10,41,1,0.92069,32.254542370813866,0.6585365853658537
0.85,10,41,2,0.95003,41.20870272112864,0.6585365853658537
0.85,10,42,0,0.88233,23.40079130518932,0.6428571428571429
0.85,10,42,1,0.93413,32.361479500876584,0.6428571428571429
0.85,10,42,2,0.96083,41.33191835744576,0.6428571428571429
0.85,10,43,0,0.89181,23.453287092024606,0.627906976744186
0.85,10,43,1,0.94447,32.44496709998525,0.627906976744186
0.85,10,43,2,0.96876,41.43192765057314,0.627906976744186
0.85,10,44,0,0.90492,23.500227601929964,0.6136363636363636
0.85,10,44,1,0.95343,32.51517597597016,0.6136363636363636
0.85,10,44,2,0.97609,41.49515492345047,0.6136363636363636
0.85,10,45,0,0.91649,23.552938594319293,0.6
0.85,10,45,1,0.96192,32.58437452019039,0.6
0.85,10,45,2,0.98188,41.57571934217247,0.6
0.85,10,46,0,0.92346,23.59643248052058,0.5869565217391305
0.85,10,46,1,0.96883,32.62235813379977,0.5869565217391305
0.85,10,46,2,0.986,41.635836323919484,0.5869565217391305
0.85,10,47,0,0.93137,23.6344764247209,0.574468085106383
0.85,10,47,1,0.97409,32.692222800452015,0.574468085106383
0.85,10,47,2,0.98901,41.668924168924164,0.574468085106383
0.85,10,48,0,0.93848,23.675223807072644,0.5625
0.85,10,48,1,0.97819,32.75575297232644,0.5625
0.85,10,48,2,0.99152,41.71922130435322,0.5625
0.85,10,49,0,0.94519,23.710242018902182,0.5510204081632653
0.85,10,49,1,0.98302,32.76309426367411,0.5510204081632653
0.85,10,49,2,0.99353,41.73340164711839,0.5510204081632653
0.85,10,50,0,0.95131,23.742509317111704,0.54
0.85,10,50,1,0.98554,32.7924870551248,0.54
0.85,10,50,2,0.99536,41.76994137412981,0.54
0.85,10,51,0,0.95736,23.780438272557227,0.5294117647058824
0.85,10,51,1,0.98848,32.81085995281022,0.5294117647058824
0.85,10,51,2,0.99659,41.759339733105264,0.5294117647058824
0.85,10,52,0,0.96046,23.80648034835872,0.5192307692307693
0.85,10,52,1,0.99066,32.85923021016292,0.5192307692307693
0.85,10,52,2,0.99731,41.7804480591252,0.5192307692307693
0.85,10,53,0,0.96531,23.843802070757665,0.5094339622641509
0.85,10,53,1,0.99261,32.88570807498181,0.5094339622641509
0.85,10,53,2,0.99785,41.80087958341202,0.5094339622641509
0.85,10,54,0,0.9678,23.86079152558539,0.5
0.85,10,54,1,0.99385,32.91419150854679,0.5
0.85,10,54,2,0.99832,41.83761989372915,0.5
0.85,10,55,0,0.97122,23.881200963736333,0.4909090909090909
0.85,10,55,1,0.99468,32.90743872787847,0.4909090909090909
0.85,10,55,2,0.99882,41.852525403052525,0.4909090909090909
0.85,10,56,0,0.97569,23.907299922658282,0.48214285714285715
0.85,10,56,1,0.99571,32.94782887819515,0.48214285714285715
0.85,10,56,2,0.99911,41.841102042356155,0.48214285714285715
0.85,10,57,0,0.97879,23.929570222889016,0.47368421052631576
0.85,10,57,1,0.99669,32.92685326893556,0.47368421052631576
0.85,10,57,2,0.99934,41.84513413468273,0.47368421052631576
0.85,10,58,0,0.98073,23.960676074101787,0.46551724137931033
0.85,10,58,1,0.99731,32.95562370468869,0.46551724137931033
0.85,10,58,2,0.99954,41.85305240410589,0.46551724137931033
0.85,10,59,0,0.98329,23.954051039015805,0.4576271186440678
0.85,10,59,1,0.99781,32.96189616799252,0.4576271186440678
0.85,10,59,2,0.99955,41.85987444349958,0.4576271186440678
0.85,10,60,0,0.98366,23.9715890340471,0.45
0.85,10,60,1,0.9982,32.94534200021577,0.45
0.85,10,60,2,0.99967,41.855542136597386,0.45
0.85,10,61,0,0.98582,23.99524975693799,0.4426229508196721
0.85,10,61,1,0.99857,32.96680599411004,0.4426229508196721
0.85,10,61,2,0.99977,41.82689710941208,0.4426229508196721
0.85,10,62,0,0.98833,24.009346769103132,0.43548387096774194
0.85,10,62,1,0.99884,32.9520320494851,0.43548387096774194
0.85,10,62,2,0.99983,41.841178384940825,0.43548387096774194
0.85,10,63,0,0.98896,24.01759657386781,0.42857142857142855
0.85,10,63,1,0.99915,32.97899945723095,0.42857142857142855
0.85,10,63,2,0.99985,41.844510330395714,0.42857142857142855
0.85,10,64,0,0.99017,24.022631894600853,0.421875
0.85,10,64,1,0.99929,32.99284799900237,0.421875
0.85,10,64,2,0.9999,41.83763760991483,0.421875
0.85,10,65,0,0.99122,24.034295149877465,0.4153846153846154
0.85,10,65,1,0.9992,32.98212993471701,0.4153846153846154
0.85,10,65,2,0.99991,41.85246287550495,0.4153846153846154
0.85,10,66,0,0.99267,24.05360717133512,0.4090909090909091
0.85,10,66,1,0.99956,32.97786410636064,0.4090909090909091
0.85,10,66,2,0.99996,41.86141868751673,0.4090909090909091
0.85,10,67,0,0.99333,24.05754362366213,0.40298507462686567
0.85,10,67,1,0.99953,33.00372521238829,0.40298507462686567
0.85,10,67,2,0.99998,41.83954063696659,0.40298507462686567
0.85,10,68,0,0.99438,24.06176461714837,0.39705882352941174
0.85,10,68,1,0.99967,32.988940196418675,0.39705882352941174
0.85,10,68,2,0.99999,41.86307055378245,0.39705882352941174
0.85,10,69,0,0.99483,24.076747940699576,0.391304347826087
0.85,10,69,1,0.99966,32.97094666032605,0.391304347826087
0.85,10,69,2,0.99997,41.869579164297996,0.391304347826087
0.85,10,70,0,0.99521,24.08779785943902,0.38571428571428573
0.85,10,70,1,0.99982,32.99974957030727,0.38571428571428573
0.85,10,70,2,1.0,41.847250961538464,0.38571428571428573
0.85,10,71,0,0.99607,24.07480243510844,0.38028169014084506
0.85,10,71,1,0.99979,32.97956801697587,0.38028169014084506
0.85,10,71,2,0.99999,41.847130009761635,0.38028169014084506
0.85,10,72,0,0.99668,24.09454388570053,0.375
0.85,10,72,1,0.9999,32.997051628239745,0.375
0.85,10,72,2,1.0,41.84059615384616,0.375
0.85,10,73,0,0.99695,24.106374442048246,0.3698630136986301
0.85,10,73,1,0.99985,32.97866795403926,0.3698630136986301
0.85,10,73,2,0.99998,41.83636461190763,0.3698630136986301
0.85,10,74,0,0.99719,24.10380380407406,0.36486486486486486
0.85,10,74,1,0.99994,32.97312646451095,0.36486486486486486
0.85,10,74,2,1.0,41.83594038461539,0.36486486486486486
0.85,10,75,0,0.99764,24.08215214830076,0.36
0.85,10,75,1,0.99993,32.99364417047655,0.36
0.85,10,75,2,1.0,41.859305769230765,0.36
0.85,10,76,0,0.99778,24.09447434843815,0.35526315789473684
0.85,10,76,1,0.99994,32.98675420525232,0.35526315789473684
0.85,10,76,2,1.0,41.861841346153845,0.35526315789473684
0.85,10,77,0,0.99815,24.100969485856524,0.35064935064935066
0.85,10,77,1,0.99997,32.98905313313245,0.35064935064935066
0.85,10,77,2,1.0,41.837030769230765,0.35064935064935066
0.85,10,78,0,0.99825,24.10831936658383,0.34615384615384615
0.85,10,78,1,0.99998,32.999696532392186,0.34615384615384615
0.85,10,78,2,0.99999,41.861296497580355,0.34615384615384615
0.85,10,79,0,0.99831,24.107951091190266,0.34177215189873417
0.85,10,79,1,0.99994,33.00302441223396,0.34177215189873417
0.85,10,79,2,1.0,41.83060096153846,0.34177215189873417
0.85,10,80,0,0.99879,24.124882453923096,0.3375
0.85,10,80,1,0.99995,32.971071630504596,0.3375
0.85,10,80,2,1.0,41.86602980769231,0.3375
0.85,10,81,0,0.99906,24.12360888465927,0.3333333333333333
0.85,10,81,1,1.0,33.012709615384615,0.3333333333333333
0.85,10,81,2,1.0,41.853975,0.3333333333333333
0.85,10,82,0,0.999,24.124208824208818,0.32926829268292684
0.85,10,82,1,0.99999,33.00548197789671,0.32926829268292684
0.85,10,82,2,1.0,41.85869134615385,0.32926829268292684
0.85,10,83,0,0.99918,24.113396061693667,0.3253012048192771
0.85,10,83,1,1.0,32.98336153846154,0.3253012048192771
0.85,10,83,2,1.0,41.83499711538461,0.3253012048192771
0.85,10,84,0,0.99934,24.127717562822237,0.32142857142857145
0.85,10,84,1,1.0,32.99545961538462,0.32142857142857145
0.85,10,84,2,1.0,41.85200192307693,0.32142857142857145
0.85,10,85,0,0.99934,24.127062322671428,0.3176470588235294
0.85,10,85,1,1.0,32.982317307692306,0.3176470588235294
0.85,10,85,2,1.0,41.842621153846146,0.3176470588235294
0.85,10,86,0,0.99949,24.13919945325963,0.313953488372093
0.85,10,86,1,1.0,32.981353846153844,0.313953488372093
0.85,10,86,2,1.0,41.872130769230765,0.313953488372093
0.85,10,87,0,0.99939,24.123707769431665,0.3103448275862069
0.85,10,87,1,1.0,33.003196153846154,0.3103448275862069
0.85,10,87,2,1.0,41.87265865384615,0.3103448275862069
0.85,10,88,0,0.99964,24.141948793873485,0.3068181818181818
0.85,10,88,1,0.99999,32.991635685587624,0.3068181818181818
0.85,10,88,2,1.0,41.85047884615385,0.3068181818181818
0.85,10,89,0,0.99946,24.13824715346287,0.30337078651685395
0.85,10,89,1,1.0,32.991871153846155,0.30337078651685395
0.85,10,89,2,1.0,41.85966923076923,0.30337078651685395
0.85,10,90,0,0.99976,24.138318196367127,0.3
0.85,10,90,1,1.0,33.002601923076924,0.3
0.85,10,90,2,1.0,41.87018365384615,0.3
0.85,10,91,0,0.99965,24.1371249167978,0.2967032967032967
0.85,10,91,1,1.0,33.02905384615384,0.2967032967032967
0.85,10,91,2,1.0,41.861174999999996,0.2967032967032967
0.85,10,92,0,0.99974,24.124714733523025,0.29347826086956524
0.85,10,92,1,1.0,32.99685576923076,0.29347826086956524
0.85,10,92,2,1.0,41.85712499999999,0.29347826086956524
0.85,10,93,0,0.99975,24.130792313462987,0.2903225806451613
0.85,10,93,1,1.0,33.00372692307692,0.2903225806451613
0.85,10,93,2,1.0,41.83786153846154,0.2903225806451613
0.85,10,94,0,0.99975,24.12425125512147,0.2872340425531915
0.85,10,94,1,1.0,32.98569807692307,0.2872340425531915
0.85,10,94,2,1.0,41.83965288461539,0.2872340425531915
0.85,10,95,0,0.99975,24.124291649835534,0.28421052631578947
0.85,10,95,1,1.0,32.98734807692308,0.28421052631578947
0.85,10,95,2,1.0,41.86090673076923,0.28421052631578947
0.85,10,96,0,0.99986,24.13149283207341,0.28125
0.85,10,96,1,0.99999,32.991191450376036,0.28125
0.85,10,96,2,1.0,41.837402884615386,0.28125
0.85,10,97,0,0.99994,24.140186872750824,0.27835051546391754
0.85,10,97,1,1.0,32.993965384615386,0.27835051546391754
0.85,10,97,2,1.0,41.83786153846153,0.27835051546391754
0.85,10,98,0,0.99991,24.142777657681503,0.2755102040816326
0.85,10,98,1,1.0,33.009530769230764,0.2755102040816326
0.85,10,98,2,1.0,41.85707307692307,0.2755102040816326
0.85,10,99,0,0.9999,24.1533557201874,0.2727272727272727
0.85,10,99,1,1.0,32.9910173076923,0.2727272727272727
0.85,10,99,2,1.0,41.84640288461538,0.2727272727272727
0.85,10,100,0,0.99994,24.138603123879744,0.27
0.85,10,100,1,1.0,32.990048076923074,0.27
0.85,10,100,2,1.0,41.856527884615375,0.27
0.85,10,101,0,0.99991,24.134974070743286,0.26732673267326734
0.85,10,101,1,1.0,33.00942692307692,0.26732673267326734
0.85,10,101,2,1.0,41.85389711538461,0.26732673267326734
0.85,10,102,0,0.99993,24.1278764513516,0.2647058823529412
0.85,10,102,1,1.0,32.98902692307693,0.2647058823529412
0.85,10,102,2,1.0,41.837039423076924,0.2647058823529412
0.85,10,103,0,0.99995,24.141506113767228,0.2621359223300971
0.85,10,103,1,1.0,32.98772307692308,0.2621359223300971
0.85,10,103,2,1.0,41.823868269230765,0.2621359223300971
0.85,10,104,0,0.99996,24.134900972961997,0.25961538461538464
0.85,10,104,1,1.0,33.00332884615384,0.25961538461538464
0.85,10,104,2,1.0,41.868755769230766,0.25961538461538464
0.85,10,105,0,0.99995,24.127015966182924,0.2571428571428571
0.85,10,105,1,1.0,32.98085769230769,0.2571428571428571
0.85,10,105,2,1.0,41.85859615384614,0.2571428571428571
0.85,10,106,0,0.99996,24.141746439088333,0.25471698113207547
0.85,10,106,1,1.0,33.009876923076924,0.25471698113207547
0.85,10,106,2,1.0,41.85753173076923,0.25471698113207547
0.85,10,107,0,0.99997,24.12398045018273,0.2523364485981308
0.85,10,107,1,1.0,32.99323846153845,0.2523364485981308
0.85,10,107,2,1.0,41.8542,0.2523364485981308
0.85,10,108,0,0.99999,24.131352851990055,0.25
0.85,10,108,1,1.0,32.99848846153847,0.25
0.85,10,108,2,1.0,41.85517788461539,0.25
0.85,10,109,0,0.99998,24.118959302262965,0.24770642201834864
0.85,10,109,1,1.0,32.98340192307692,0.24770642201834864
0.85,10,109,2,1.0,41.86223076923076,0.24770642201834864
0.85,10,110,0,0.99999,24.110280525882185,0.24545454545454545
0.85,10,110,1,1.0,32.99522884615385,0.24545454545454545
0.85,10,110,2,1.0,41.84864423076922,0.24545454545454545
0.85,10,111,0,0.99998,24.154429242431004,0.24324324324324326
0.85,10,111,1,1.0,32.99578846153847,0.24324324324324326
0.85,10,111,2,1.0,41.85452884615384,0.24324324324324326
0.85,10,112,0,0.99997,24.14413586253741,0.24107142857142858
0.85,10,112,1,1.0,33.00062884615384,0.24107142857142858
0.85,10,112,2,1.0,41.85583557692308,0.24107142857142858
0.85,10,113,0,0.99998,24.131977831864326,0.23893805309734514
0.85,10,113,1,1.0,32.99233846153846,0.23893805309734514
0.85,10,113,2,1.0,41.83223653846154,0.23893805309734514
0.85,10,114,0,0.99999,24.135890397365515,0.23684210526315788
0.85,10,114,1,1.0,32.99031923076923,0.23684210526315788
0.85,10,114,2,1.0,41.843849999999996,0.23684210526315788
0.85,10,115,0,1.0,24.129181730769236,0.23478260869565218
0.85,10,115,1,1.0,32.983696153846154,0.23478260869565218
0.85,10,115,2,1.0,41.85002019230769,0.23478260869565218
0.85,10,116,0,1.0,24.130621153846153,0.23275862068965517
0.85,10,116,1,1.0,33.013246153846154,0.23275862068965517
0.85,10,116,2,1.0,41.83896057692308,0.23275862068965517
0.85,10,117,0,1.0,24.13928653846154,0.23076923076923078
0.85,10,117,1,1.0,32.96313461538462,0.23076923076923078
0.85,10,117,2,1.0,41.85729807692307,0.23076923076923078
0.85,10,118,0,0.99999,24.148124173549427,0.2288135593220339
0.85,10,118,1,1.0,33.001453846153844,0.2288135593220339
0.85,10,118,2,1.0,41.83452115384615,0.2288135593220339
0.85,10,119,0,1.0,24.127889423076926,0.226890756302521
0.85,10,119,1,1.0,33.00053653846154,0.226890756302521
0.85,10,119,2,1.0,41.85818076923076,0.226890756302521
0.85,10,120,0,1.0,24.139869230769236,0.225
0.85,10,120,1,1.0,32.98579615384615,0.225
0.85,10,120,2,1.0,41.84706923076923,0.225
0.85,10,121,0,0.99998,24.132165335614406,0.2231404958677686
0.85,10,121,1,1.0,33.00502499999999,0.2231404958677686
0.85,10,121,2,1.0,41.832444230769234,0.2231404958677686
0.85,10,122,0,1.0,24.13801730769231,0.22131147540983606
0.85,10,122,1,1.0,33.00095192307693,0.22131147540983606
0.85,10,122,2,1.0,41.8558875,0.22131147540983606
0.85,10,123,0,1.0,24.12353942307692,0.21951219512195122
0.85,10,123,1,1.0,32.99731730769231,0.21951219512195122
0.85,10,123,2,1.0,41.85337788461539,0.21951219512195122
0.85,10,124,0,1.0,24.13786153846154,0.21774193548387097
0.85,10,124,1,1.0,32.9940576923077,0.21774193548387097
0.85,10,124,2,1.0,41.85130961538461,0.21774193548387097
0.85,10,125,0,1.0,24.136292307692305,0.216
0.85,10,125,1,1.0,33.00174230769231,0.216
0.85,10,125,2,1.0,41.836399038461536,0.216
0.85,10,126,0,1.0,24.13088076923077,0.21428571428571427
0.85,10,126,1,1.0,32.97490384615384,0.21428571428571427
0.85,10,126,2,1.0,41.84539903846154,0.21428571428571427
0.85,10,127,0,1.0,24.140469230769234,0.2125984251968504
0.85,10,127,1,1.0,32.99179615384615,0.2125984251968504
0.85,10,127,2,1.0,41.84135769230769,0.2125984251968504
0.85,10,128,0,1.0,24.129790384615387,0.2109375
0.85,10,128,1,1.0,33.00482884615385,0.2109375
0.85,10,128,2,1.0,41.841426923076924,0.2109375
0.85,20,40,0,0.81983,23.007688507654965,0.675
0.85,20,40,1,0.84875,31.557811260904046,0.675
0.85,20,40,2,0.8793,40.37471458940241,0.675
0.85,20,41,0,0.82883,23.041353938220603,0.6585365853658537
0.85,20,41,1,0.86475,31.681779971979445,0.6585365853658537
0.85,20,41,2,0.89377,40.52170537765265,0.6585365853658537
0.85,20,42,0,0.8395,23.090956155220596,0.6428571428571429
0.85,20,42,1,0.87859,31.802166408239778,0.6428571428571429
0.85,20,42,2,0.90857,40.68766557083362,0.6428571428571429
0.85,20,43,0,0.85117,23.138385986348204,0.627906976744186
0.85,20,43,1,0.8895,31.902166299130887,0.627906976744186
0.85,20,43,2,0.92209,40.82779233964314,0.627906976744186
0.85,20,44,0,0.86071,23.17763376032131,0.6136363636363636
0.85,20,44,1,0.90232,31.985164737735886,0.6136363636363636
0.85,20,44,2,0.93177,40.96500271196011,0.6136363636363636
0.85,20,45,0,0.86807,23.215483109745673,0.6
0.85,20,45,1,0.90891,32.06459893211057,0.6
0.85,20,45,2,0.94227,41.081876948547325,0.6
0.85,20,46,0,0.87634,23.26439641445804,0.5869565217391305
0.85,20,46,1,0.92005,32.17382834544945,0.5869565217391305
0.85,20,46,2,0.94824,41.2235339641376,0.5869565217391305
0.85,20,47,0,0.88217,23.304767047342175,0.574468085106383
0.85,20,47,1,0.92824,32.248809160760814,0.574468085106383
0.85,20,47,2,0.95545,41.2860905252056,0.574468085106383
0.85,20,48,0,0.88908,23.348373729455865,0.5625
0.85,20,48,1,0.93688,32.31619639326604,0.5625
0.85,20,48,2,0.96272,41.3829586204472,0.5625
0.85,20,49,0,0.89368,23.377647006672497,0.5510204081632653
0.85,20,49,1,0.94224,32.400435704768995,0.5510204081632653
0.85,20,49,2,0.96799,41.48607602430731,0.5510204081632653
0.85,20,50,0,0.90235,23.429595159647242,0.54
0.85,20,50,1,0.94861,32.456257860691714,0.54
0.85,20,50,2,0.97229,41.548720823242824,0.54
0.85,20,51,0,0.90728,23.471465640324755,0.5294117647058824
0.85,20,51,1,0.95447,32.53345795612708,0.5294117647058824
0.85,20,51,2,0.97609,41.64522679576363,0.5294117647058824
0.85,20,52,0,0.9135,23.491511936339524,0.5192307692307693
0.85,20,52,1,0.95847,32.57799088451065,0.5192307692307693
0.85,20,52,2,0.97969,41.672835873514146,0.5192307692307693
0.85,20,53,0,0.91898,23.539008340350584,0.5094339622641509
0.85,20,53,1,0.96255,32.65263542753024,0.5094339622641509
0.85,20,53,2,0.98262,41.70614510969887,0.5094339622641509
0.85,20,54,0,0.9235,23.580564116446627,0.5
0.85,20,54,1,0.96678,32.717132368035365,0.5
0.85,20,54,2,0.98484,41.77325172694979,0.5
0.85,20,55,0,0.92783,23.62296143441396,0.4909090909090909
0.85,20,55,1,0.97066,32.735876382287074,0.4909090909090909
0.85,20,55,2,0.98655,41.81225658179436,0.4909090909090909
0.85,20,56,0,0.93252,23.647498589430125,0.48214285714285715
0.85,20,56,1,0.97374,32.76235679718642,0.48214285714285715
0.85,20,56,2,0.98913,41.86806062670459,0.48214285714285715
0.85,20,57,0,0.93595,23.688845557989207,0.47368421052631576
0.85,20,57,1,0.97713,32.82352399373676,0.47368421052631576
0.85,20,57,2,0.99034,41.884298477135275,0.47368421052631576
0.85,20,58,0,0.94017,23.711534166079623,0.46551724137931033
0.85,20,58,1,0.97904,32.84359011024929,0.46551724137931033
0.85,20,58,2,0.99238,41.93904862746435,0.46551724137931033
0.85,20,59,0,0.94388,23.738763646617393,0.4576271186440678
0.85,20,59,1,0.98115,32.92455282066963,0.4576271186440678
0.85,20,59,2,0.99328,41.95300012236073,0.4576271186440678
0.85,20,60,0,0.94802,23.778943928479272,0.45
0.85,20,60,1,0.98349,32.940495660274195,0.45
0.85,20,60,2,0.99444,41.99287461362096,0.45
0.85,20,61,0,0.95,23.8041012145749,0.4426229508196721
0.85,20,61,1,0.98487,32.97142887268995,0.4426229508196721
0.85,20,61,2,0.99472,41.98713824377328,0.4426229508196721
0.85,20,62,0,0.95316,23.82359830620091,0.43548387096774194
0.85,20,62,1,0.98703,33.00983369689488,0.43548387096774194
0.85,20,62,2,0.99587,42.02350225662756,0.43548387096774194
0.85,20,63,0,0.95548,23.868489579140245,0.42857142857142855
0.85,20,63,1,0.98794,33.03945389084668,0.42857142857142855
0.85,20,63,2,0.99652,42.04522314577808,0.42857142857142855
0.85,20,64,0,0.96033,23.88866927955054,0.421875
0.85,20,64,1,0.98981,33.03380485609903,0.421875
0.85,20,64,2,0.99722,42.04165946716488,0.421875
0.85,20,65,0,0.96219,23.91157851439864,0.4153846153846154
0.85,20,65,1,0.99114,33.05558401281508,0.4153846153846154
0.85,20,65,2,0.99775,42.08404487018869,0.4153846153846154
0.85,20,66,0,0.96433,23.92833824839725,0.4090909090909091
0.85,20,66,1,0.99166,33.0962302526145,0.4090909090909091
0.85,20,66,2,0.9977,42.10834438439179,0.4090909090909091
0.85,20,67,0,0.96702,23.95681697777311,0.40298507462686567
0.85,20,67,1,0.99301,33.12161625144374,0.40298507462686567
0.85,20,67,2,0.99833,42.102818437559954,0.40298507462686567
0.85,20,68,0,0.96799,23.974152029542584,0.39705882352941174
0.85,20,68,1,0.99343,33.13753282140587,0.39705882352941174
0.85,20,68,2,0.9984,42.13551971616125,0.39705882352941174
0.85,20,69,0,0.97025,24.00323766673934,0.391304347826087
0.85,20,69,1,0.99374,33.13341324382945,0.391304347826087
0.85,20,69,2,0.99891,42.106807959137,0.391304347826087
0.85,20,70,0,0.97271,24.02219058095424,0.38571428571428573
0.85,20,70,1,0.99503,33.1675832734846,0.38571428571428573
0.85,20,70,2,0.99893,42.14634947855744,0.38571428571428573
0.85,20,71,0,0.97456,24.049681592008387,0.38028169014084506
0.85,20,71,1,0.99531,33.1744303862036,0.38028169014084506
0.85,20,71,2,0.99903,42.079600866686846,0.38028169014084506
0.85,20,72,0,0.97685,24.063799063709485,0.375
0.85,20,72,1,0.99634,33.18840417466389,0.375
0.85,20,72,2,0.99933,42.09260974083405,0.375
0.85,20,73,0,0.97731,24.079281985166503,0.3698630136986301
0.85,20,73,1,0.99671,33.19851928228487,0.3698630136986301
0.85,20,73,2,0.9994,42.11682778898109,0.3698630136986301
0.85,20,74,0,0.97956,24.08528397365222,0.36486486486486486
0.85,20,74,1,0.99682,33.224847322176835,0.36486486486486486
0.85,20,74,2,0.99946,42.07865227992346,0.36486486486486486
0.85,20,75,0,0.98065,24.114266832438453,0.36
0.85,20,75,1,0.99727,33.22259383501574,0.36
0.85,20,75,2,0.99952,42.1454509703119,0.36
0.85,20,76,0,0.98128,24.13476628642025,0.35526315789473684
0.85,20,76,1,0.99748,33.22409587545229,0.35526315789473684
0.85,20,76,2,0.99965,42.084724846003795,0.35526315789473684
0.85,20,77,0,0.98327,24.13425942948607,0.35064935064935066
0.85,20,77,1,0.99784,33.23618438904958,0.35064935064935066
0.85,20,77,2,0.99974,42.112176088860025,0.35064935064935066
0.85,20,78,0,0.98406,24.153965166289108,0.34615384615384615
0.85,20,78,1,0.99814,33.22204492664047,0.34615384615384615
0.85,20,78,2,0.99972,42.13295684330073,0.34615384615384615
0.85,20,79,0,0.98478,24.170158270414163,0.34177215189873417
0.85,20,79,1,0.99841,33.25891821842884,0.34177215189873417
0.85,20,79,2,0.99973,42.11681000023852,0.34177215189873417
0.85,20,80,0,0.98614,24.18498758172892,0.3375
0.85,20,80,1,0.99841,33.25113468877053,0.3375
0.85,20,80,2,0.9998,42.14485108560173,0.3375
0.85,20,81,0,0.98671,24.193936453934327,0.3333333333333333
0.85,20,81,1,0.99881,33.25495031395052,0.3333333333333333
0.85,20,81,2,0.99978,42.153556474732135,0.3333333333333333
0.85,20,82,0,0.98801,24.19620674969811,0.32926829268292684
0.85,20,82,1,0.99864,33.240431987503,0.32926829268292684
0.85,20,82,2,0.99985,42.13403356657344,0.32926829268292684
0.85,20,83,0,0.98938,24.227311354274708,0.3253012048192771
0.85,20,83,1,0.99896,33.27119242473711,0.3253012048192771
0.85,20,83,2,0.99985,42.124486942272114,0.3253012048192771
0.85,20,84,0,0.99029,24.235188099523292,0.32142857142857145
0.85,20,84,1,0.99916,33.30125574713529,0.32142857142857145
0.85,20,84,2,0.99989,42.16105021552371,0.32142857142857145
0.85,20,85,0,0.99029,24.26497541124317,0.3176470588235294
0.85,20,85,1,0.99907,33.277201643682474,0.3176470588235294
0.85,20,85,2,0.99988,42.139433655115546,0.3176470588235294
0.85,20,86,0,0.99067,24.254159578094384,0.313953488372093
0.85,20,86,1,0.99953,33.25397359836045,0.313953488372093
0.85,20,86,2,0.99997,42.163412017745145,0.313953488372093
0.85,20,87,0,0.9919,24.27230664536593,0.3103448275862069
0.85,20,87,1,0.99935,33.27986845295596,0.3103448275862069
0.85,20,87,2,0.9999,42.157498442151905,0.3103448275862069
0.85,20,88,0,0.99239,24.26957705833702,0.3068181818181818
0.85,20,88,1,0.99939,33.255341527562585,0.3068181818181818
0.85,20,88,2,0.99995,42.13817421640312,0.3068181818181818
0.85,20,89,0,0.99261,24.28606343183821,0.30337078651685395
0.85,20,89,1,0.99961,33.29382497635616,0.30337078651685395
0.85,20,89,2,0.99998,42.127702169428005,0.30337078651685395
0.85,20,90,0,0.99302,24.313303008847914,0.3
0.85,20,90,1,0.99961,33.27716848032271,0.3
0.85,20,90,2,1.0,42.121465384615384,0.3
0.85,20,91,0,0.99348,24.31827921896922,0.2967032967032967
0.85,20,91,1,0.99958,33.26334560515416,0.2967032967032967
0.85,20,91,2,0.99999,42.16247931710086,0.2967032967032967
0.85,20,92,0,0.99393,24.308096298377304,0.29347826086956524
0.85,20,92,1,0.99963,33.27859769653233,0.29347826086956524
0.85,20,92,2,0.99998,42.15876144445966,0.29347826086956524
0.85,20,93,0,0.99412,24.322174965721523,0.2903225806451613
0.85,20,93,1,0.99977,33.26715721539031,0.2903225806451613
0.85,20,93,2,0.99999,42.17538233074638,0.2903225806451613
0.85,20,94,0,0.99476,24.344859370795277,0.2872340425531915
0.85,20,94,1,0.99978,33.27653045208407,0.2872340425531915
0.85,20,94,2,1.0,42.1571798076923,0.2872340425531915
0.85,20,95,0,0.99497,24.324424934342826,0.28421052631578947
0.85,20,95,1,0.99974,33.299121233059054,0.28421052631578947
0.85,20,95,2,0.99997,42.139016093559725,0.28421052631578947
0.85,20,96,0,0.99556,24.33588981230509,0.28125
0.85,20,96,1,0.99986,33.274785393031955,0.28125
0.85,20,96,2,1.0,42.13514711538461,0.28125
0.85,20,97,0,0.99605,24.341418796554084,0.27835051546391754
0.85,20,97,1,0.99983,33.287099191477935,0.27835051546391754
0.85,20,97,2,1.0,42.17492019230768,0.27835051546391754
0.85,20,98,0,0.99606,24.33512462177904,0.2755102040816326
0.85,20,98,1,0.99988,33.29830156541862,0.2755102040816326
0.85,20,98,2,0.99996,42.14527619566321,0.2755102040816326
0.85,20,99,0,0.99654,24.362770184839544,0.2727272727272727
0.85,20,99,1,0.99991,33.280777962324294,0.2727272727272727
0.85,20,99,2,0.99999,42.147533975339755,0.2727272727272727
0.85,20,100,0,0.99666,24.355006297958262,0.27
0.85,20,100,1,0.99996,33.28623337241182,0.27
0.85,20,100,2,1.0,42.13920576923077,0.27
